event_id,user_id,timestamp,modality,match_score,device_id,location,attempt_count,outcome,session_duration_sec,is_fraud,fraud_pattern,hour,day_of_week,is_off_hours,user_score_mean,user_score_std,score_zscore,lat,lon,prev_location,prev_lat,prev_lon,mins_since_prev,travel_km,travel_speed_kmh,impossible_travel,log_travel_speed,log_mins_since_prev,anomaly_raw,if_flagged,rule_low_score,rule_rapid_retry,rule_off_hours,rule_score_zscore,other_rule_count,return_leg,rule_impossible_travel,rule_flag_count,rules_flagged,suppressed,alert,detected_by
ddd1dfb2-3b98-4ef8-9af6-1a26146d3f31,USR-0001,2024-01-09 08:13:00,voice,0.7313,DEV-0014,New York,1,success,151,False,,8,1,0,0.8116689655172413,0.05242699253513872,-1.532969213585441,40.7128,-74.006,New York,40.7128,-74.006,775.0,0.0,0.0,0,0.0,6.654152520183219,0.13431540719157314,0,0,0,0,0,0,0,0,0,0,0,0,none
6b65a6a4-8b81-48f6-b38a-088ca65ed389,USR-0001,2024-01-09 09:13:00,voice,0.7165,DEV-0007,New York,1,success,157,False,,9,1,0,0.8116689655172413,0.05242699253513872,-1.815266543345113,40.7128,-74.006,New York,40.7128,-74.006,60.0,0.0,0.0,0,0.0,4.110873864173311,0.1098692223920838,0,0,0,0,0,0,0,0,0,0,0,0,none
29a3b2e9-5d65-4441-9588-42dea2bc372f,USR-0001,2024-01-09 09:15:00,voice,0.8406,DEV-0048,New York,1,success,109,False,,9,1,0,0.8116689655172413,0.05242699253513872,0.5518347149775552,40.7128,-74.006,New York,40.7128,-74.006,2.0,0.0,0.0,0,0.0,1.0986122886681096,0.06775551669683294,0,0,0,0,0,0,0,0,0,0,0,0,none
bdd640fb-0667-4ad1-9c80-317fa3b1799d,USR-0001,2024-01-09 10:14:00,face,0.8498,DEV-0048,New York,1,success,174,False,,10,1,0,0.8116689655172413,0.05242699253513872,0.7273168388822169,40.7128,-74.006,New York,40.7128,-74.006,59.0,0.0,0.0,0,0.0,4.0943445622221,0.16284240862387162,0,0,0,0,0,0,0,0,0,0,0,0,none
b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,USR-0001,2024-01-09 15:55:00,fingerprint,0.7912,DEV-0044,New York,1,success,172,False,,15,1,0,0.8116689655172413,0.05242699253513872,-0.3904279938148688,40.7128,-74.006,New York,40.7128,-74.006,341.0,0.0,0.0,0,0.0,5.834810737062605,0.19420685533266602,0,0,0,0,0,0,0,0,0,0,0,0,none
28f49481-a0a0-4dc4-a720-9bdf1c11f735,USR-0001,2024-01-10 13:42:00,voice,0.8258,DEV-0029,New York,1,success,218,False,,13,2,0,0.8116689655172413,0.05242699253513872,0.26953738521788095,40.7128,-74.006,New York,40.7128,-74.006,1307.0,0.0,0.0,0,0.0,7.176254532017144,0.1875438608926323,0,0,0,0,0,0,0,0,0,0,0,0,none
9132b63e-f162-47e4-a9c3-49e03602f8ac,USR-0001,2024-01-10 20:40:00,face,0.8417,DEV-0010,New York,1,success,241,False,,20,2,0,0.8116689655172413,0.05242699253513872,0.5728162732705038,40.7128,-74.006,New York,40.7128,-74.006,418.0,0.0,0.0,0,0.0,6.037870919922137,0.15704398159591204,0,0,0,0,0,0,0,0,0,0,0,0,none
7c8c9267-3c55-4d3a-8ed9-92e01e4415f4,USR-0001,2024-01-10 20:54:00,face,0.8417,DEV-0010,Lagos,1,success,241,True,geo_jump,20,2,0,0.8116689655172413,0.05242699253513872,0.5728162732705038,6.5244,3.3792,New York,40.7128,-74.006,14.0,8472.722858773643,36311.66939474418,1,10.49992197849889,2.70805020110221,-0.11703174148631024,1,0,0,0,0,0,0,1,1,1,0,1,both
e27a984d-6548-41d0-bfcd-9eb1a7cad415,USR-0001,2024-01-11 14:01:00,fingerprint,0.6628,DEV-0024,New York,1,success,212,False,,14,3,0,0.8116689655172413,0.05242699253513872,-2.8395480709190655,40.7128,-74.006,Lagos,6.5244,3.3792,1027.0,8472.722858773643,494.99841433925855,0,6.206572729823161,6.93537044601511,-0.02568967824382329,1,0,0,0,1,1,0,0,1,0,0,1,isolation_forest
a9488d99-0bbb-4599-91ce-5dd2b45ed1f0,USR-0001,2024-01-11 20:49:00,fingerprint,0.8643,DEV-0015,New York,1,success,186,False,,20,3,0,0.8116689655172413,0.05242699253513872,1.0038919254710854,40.7128,-74.006,New York,40.7128,-74.006,408.0,0.0,0.0,0,0.0,6.013715156042802,0.16010091667245296,0,0,0,0,0,0,0,0,0,0,0,0,none
ec1b8ca1-f91e-4d4c-9ff4-9b7889463e85,USR-0001,2024-01-12 10:42:00,voice,0.8192,DEV-0045,New York,1,success,137,False,,10,4,0,0.8116689655172413,0.05242699253513872,0.14364803546018984,40.7128,-74.006,New York,40.7128,-74.006,833.0,0.0,0.0,0,0.0,6.726233402358747,0.18009343311938464,0,0,0,0,0,0,0,0,0,0,0,0,none
366eb16f-508e-4ad7-b7c9-3acfe059a0ee,USR-0001,2024-01-12 19:10:00,fingerprint,0.8179,DEV-0039,New York,1,success,242,False,,19,4,0,0.8116689655172413,0.05242699253513872,0.11885164838670348,40.7128,-74.006,New York,40.7128,-74.006,508.0,0.0,0.0,0,0.0,6.2324480165505225,0.17134729531149456,0,0,0,0,0,0,0,0,0,0,0,0,none
bd9c66b3-ad3c-4d6d-9a3d-1fa7bc8960a9,USR-0001,2024-01-14 07:01:00,fingerprint,0.806,DEV-0014,New York,1,success,170,False,,7,6,0,0.8116689655172413,0.05242699253513872,-0.10813066405519452,40.7128,-74.006,New York,40.7128,-74.006,2151.0,0.0,0.0,0,0.0,7.674152921281675,0.1700099486133249,0,0,0,0,0,0,0,0,0,0,0,0,none
f8cda88b-436d-46e2-b83c-fe0be037e5ed,USR-0001,2024-01-14 13:29:00,fingerprint,0.7049,DEV-0044,New York,1,success,178,False,,13,6,0,0.8116689655172413,0.05242699253513872,-2.0365266126162096,40.7128,-74.006,New York,40.7128,-74.006,388.0,0.0,0.0,0,0.0,5.963579343618446,0.14367971389670098,0,0,0,0,0,0,0,0,0,0,0,0,none
3139d32c-93cd-49bf-9c94-1cf0dc98d2c1,USR-0001,2024-01-15 13:17:00,face,0.7403,DEV-0044,New York,1,success,187,False,,13,0,0,0.8116689655172413,0.05242699253513872,-1.3613019184613149,40.7128,-74.006,New York,40.7128,-74.006,1428.0,0.0,0.0,0,0.0,7.264730177929867,0.17034085129753102,0,0,0,0,0,0,0,0,0,0,0,0,none
6c307511-b2b9-437a-a8df-6ec4ce4a2bbd,USR-0001,2024-01-15 15:07:00,keystroke_dynamics,0.9079,DEV-0006,New York,1,success,170,False,,15,0,0,0.8116689655172413,0.05242699253513872,1.8355245996279632,40.7128,-74.006,New York,40.7128,-74.006,110.0,0.0,0.0,0,0.0,4.709530201312334,0.12947616979931365,0,0,0,0,0,0,0,0,0,0,0,0,none
9a1de644-815e-46d1-bb8f-aa1837f8a88b,USR-0001,2024-01-15 16:17:00,fingerprint,0.7922,DEV-0049,New York,1,success,161,False,,16,0,0,0.8116689655172413,0.05242699253513872,-0.3713538499121881,40.7128,-74.006,New York,40.7128,-74.006,70.0,0.0,0.0,0,0.0,4.2626798770413155,0.1779659769769903,0,0,0,0,0,0,0,0,0,0,0,0,none
ff50bde4-3825-47b8-9cab-cc97663f1c97,USR-0001,2024-01-16 15:10:00,voice,0.7715,DEV-0034,New York,1,success,159,False,,15,1,0,0.8116689655172413,0.05242699253513872,-0.7661886286976786,40.7128,-74.006,New York,40.7128,-74.006,1373.0,0.0,0.0,0,0.0,7.2254814727822945,0.1864012020476657,0,0,0,0,0,0,0,0,0,0,0,0,none
c0398710-8976-4334-a281-7efdae849217,USR-0001,2024-01-17 10:17:00,keystroke_dynamics,0.7994,DEV-0014,New York,1,success,147,False,,10,2,0,0.8116689655172413,0.05242699253513872,-0.23402001381288776,40.7128,-74.006,New York,40.7128,-74.006,1147.0,0.0,0.0,0,0.0,7.045776576879511,0.18801322971081313,0,0,0,0,0,0,0,0,0,0,0,0,none
5715bd6f-a416-4293-84c2-e2e3444ea7c8,USR-0001,2024-01-18 09:46:00,keystroke_dynamics,0.8103,DEV-0016,New York,1,success,196,False,,9,3,0,0.8116689655172413,0.05242699253513872,-0.026111845273668298,40.7128,-74.006,New York,40.7128,-74.006,1409.0,0.0,0.0,0,0.0,7.251344983372214,0.18416779708345205,0,0,0,0,0,0,0,0,0,0,0,0,none
405cacec-8774-49a9-b7d2-1e02ff01cf99,USR-0001,2024-01-18 10:37:00,face,0.8378,DEV-0001,New York,1,success,190,False,,10,3,0,0.8116689655172413,0.05242699253513872,0.4984271120500489,40.7128,-74.006,New York,40.7128,-74.006,51.0,0.0,0.0,0,0.0,3.9512437185814275,0.16199370602189445,0,0,0,0,0,0,0,0,0,0,0,0,none
371ecd7b-27cd-4130-8722-9389571aa876,USR-0001,2024-01-18 11:53:00,voice,0.8241,DEV-0037,New York,1,success,123,False,,11,3,0,0.8116689655172413,0.05242699253513872,0.2371113405833253,40.7128,-74.006,New York,40.7128,-74.006,76.0,0.0,0.0,0,0.0,4.343805421853684,0.16262873335441402,0,0,0,0,0,0,0,0,0,0,0,0,none
956269f0-e5d7-4875-adad-d6c795a76d79,USR-0001,2024-01-18 19:08:00,face,0.9087,DEV-0043,New York,1,success,159,False,,19,3,0,0.8116689655172413,0.05242699253513872,1.8507839147501062,40.7128,-74.006,New York,40.7128,-74.006,435.0,0.0,0.0,0,0.0,6.077642243349034,0.13039474780099142,0,0,0,0,0,0,0,0,0,0,0,0,none
ab9099a4-35a2-40ae-9af3-05535ec42e08,USR-0001,2024-01-19 13:57:00,keystroke_dynamics,0.8394,DEV-0024,New York,1,success,164,False,,13,4,0,0.8116689655172413,0.05242699253513872,0.5289457422943389,40.7128,-74.006,New York,40.7128,-74.006,1129.0,0.0,0.0,0,0.0,7.029972911706386,0.19799996129881897,0,0,0,0,0,0,0,0,0,0,0,0,none
c241330b-01a9-471f-9e8a-774bcf36d58b,USR-0001,2024-01-20 11:51:00,fingerprint,0.7655,DEV-0047,New York,1,success,123,False,,11,5,0,0.8116689655172413,0.05242699253513872,-0.8806334921137625,40.7128,-74.006,New York,40.7128,-74.006,1314.0,0.0,0.0,0,0.0,7.181591944611865,0.1599734572747863,0,0,0,0,0,0,0,0,0,0,0,0,none
e2acf72f-9e57-4f7a-a0ee-89aed453dd32,USR-0001,2024-01-21 09:34:00,face,0.8325,DEV-0011,New York,1,success,101,False,,9,6,0,0.8116689655172413,0.05242699253513872,0.39733414936584205,40.7128,-74.006,New York,40.7128,-74.006,1303.0,0.0,0.0,0,0.0,7.1731917424865985,0.13806028038170937,0,0,0,0,0,0,0,0,0,0,0,0,none
3eabedcb-baa8-4dd4-88bd-64072bcfbe01,USR-0001,2024-01-21 09:50:00,keystroke_dynamics,0.7696,DEV-0039,New York,1,success,167,False,,9,6,0,0.8116689655172413,0.05242699253513872,-0.802429502112772,40.7128,-74.006,New York,40.7128,-74.006,16.0,0.0,0.0,0,0.0,2.833213344056216,0.127719631602844,0,0,0,0,0,0,0,0,0,0,0,0,none
0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,USR-0001,2024-01-21 12:07:00,voice,0.8688,DEV-0028,New York,1,success,234,False,,12,6,0,0.8116689655172413,0.05242699253513872,1.0897255730331494,40.7128,-74.006,New York,40.7128,-74.006,137.0,0.0,0.0,0,0.0,4.927253685157205,0.15501484149494948,0,0,0,0,0,0,0,0,0,0,0,0,none
7412b293-4729-4739-a14f-f3d719db3ad0,USR-0001,2024-01-21 14:25:00,keystroke_dynamics,0.7924,DEV-0010,New York,1,success,222,False,,14,6,0,0.8116689655172413,0.05242699253513872,-0.36753902113165243,40.7128,-74.006,New York,40.7128,-74.006,138.0,0.0,0.0,0,0.0,4.9344739331306915,0.17614924703982615,0,0,0,0,0,0,0,0,0,0,0,0,none
81f76d1c-2dbc-4134-830f-f46e8026695f,USR-0001,2024-01-21 17:06:00,fingerprint,0.8236,DEV-0026,New York,1,success,278,False,,17,6,0,0.8116689655172413,0.05242699253513872,0.2275742686319839,40.7128,-74.006,New York,40.7128,-74.006,161.0,0.0,0.0,0,0.0,5.087596335232384,0.13801782702737853,0,0,0,0,0,0,0,0,0,0,0,0,none
759cde66-bacf-43d0-8b1f-9163ce9ff57f,USR-0001,2024-01-21 20:23:00,face,0.7839,DEV-0024,New York,1,success,254,False,,20,6,0,0.8116689655172413,0.05242699253513872,-0.529669244304437,40.7128,-74.006,New York,40.7128,-74.006,197.0,0.0,0.0,0,0.0,5.288267030694535,0.14288301087940747,0,0,0,0,0,0,0,0,0,0,0,0,none
5304317f-af42-412f-b838-b3268e944239,USR-0001,2024-01-24 08:43:00,voice,0.7536,DEV-0050,New York,1,success,132,False,,8,2,0,0.8116689655172413,0.05242699253513872,-1.1076158045556606,40.7128,-74.006,New York,40.7128,-74.006,3620.0,0.0,0.0,0,0.0,8.19450550976564,0.1341760727308094,0,0,0,0,0,0,0,0,0,0,0,0,none
bf3c4c06-4343-48bc-89fa-6a688fb5d27b,USR-0001,2024-01-24 14:52:00,fingerprint,0.8068,DEV-0049,New York,1,success,194,False,,14,2,0,0.8116689655172413,0.05242699253513872,-0.09287134893305168,40.7128,-74.006,New York,40.7128,-74.006,369.0,0.0,0.0,0,0.0,5.91350300563827,0.19688484434271442,0,0,0,0,0,0,0,0,0,0,0,0,none
a28defe3-9bf0-4273-9247-6f57a5e5a5ab,USR-0001,2024-01-25 07:55:00,fingerprint,0.8819,DEV-0010,New York,1,success,217,False,,7,3,0,0.8116689655172413,0.05242699253513872,1.339596858158266,40.7128,-74.006,New York,40.7128,-74.006,1023.0,0.0,0.0,0,0.0,6.931471805599453,0.14643434866551286,0,0,0,0,0,0,0,0,0,0,0,0,none
10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,USR-0001,2024-01-25 09:32:00,fingerprint,0.8417,DEV-0041,New York,1,success,154,False,,9,3,0,0.8116689655172413,0.05242699253513872,0.5728162732705038,40.7128,-74.006,New York,40.7128,-74.006,97.0,0.0,0.0,0,0.0,4.584967478670572,0.16630334437269484,0,0,0,0,0,0,0,0,0,0,0,0,none
dc713d96-0c0f-4195-817a-f08a1745d6d8,USR-0001,2024-01-25 18:44:00,face,0.7882,DEV-0046,New York,1,success,200,False,,18,3,0,0.8116689655172413,0.05242699253513872,-0.4476504255229108,40.7128,-74.006,New York,40.7128,-74.006,552.0,0.0,0.0,0,0.0,6.315358001522335,0.1893667336736935,0,0,0,0,0,0,0,0,0,0,0,0,none
b74d0fb1-32e7-4629-8fad-c1a606cb0fb3,USR-0001,2024-01-26 09:44:00,keystroke_dynamics,0.8345,DEV-0022,New York,1,success,103,False,,9,4,0,0.8116689655172413,0.05242699253513872,0.4354824371712034,40.7128,-74.006,New York,40.7128,-74.006,900.0,0.0,0.0,0,0.0,6.803505257608338,0.14139771183353428,0,0,0,0,0,0,0,0,0,0,0,0,none
287d06ca-6f4c-469a-8b22-d3081c8eaee9,USR-0001,2024-01-26 14:51:00,keystroke_dynamics,0.9332,DEV-0013,New York,1,success,186,False,,14,4,0,0.8116689655172413,0.05242699253513872,2.3181004403657837,40.7128,-74.006,New York,40.7128,-74.006,307.0,0.0,0.0,0,0.0,5.730099782973575,0.10039371278942416,0,0,0,0,0,0,0,0,0,0,0,0,none
fc377a4c-4a15-444d-85e7-ce8a3a578a8e,USR-0001,2024-01-27 07:51:00,voice,0.8131,DEV-0026,New York,1,success,167,False,,7,5,0,0.8116689655172413,0.05242699253513872,0.027295757653837988,40.7128,-74.006,New York,40.7128,-74.006,1020.0,0.0,0.0,0,0.0,6.928537818164665,0.17195807237666755,0,0,0,0,0,0,0,0,0,0,0,0,none
43b7a3a6-9a8d-4a03-980d-7b71d8f56413,USR-0001,2024-01-28 08:24:00,voice,0.784,DEV-0030,New York,1,success,168,False,,8,6,0,0.8116689655172413,0.05242699253513872,-0.5277618299141692,40.7128,-74.006,New York,40.7128,-74.006,1473.0,0.0,0.0,0,0.0,7.295735072749282,0.17421843082585853,0,0,0,0,0,0,0,0,0,0,0,0,none
7e570ddf-8270-40a8-a369-b584ff5e9ff0,USR-0001,2024-01-28 16:27:00,face,0.8749,DEV-0035,New York,1,success,193,False,,16,6,0,0.8116689655172413,0.05242699253513872,1.2060778508395014,40.7128,-74.006,New York,40.7128,-74.006,483.0,0.0,0.0,0,0.0,6.182084906716632,0.17741820353391963,0,0,0,0,0,0,0,0,0,0,0,0,none
98ae4334-6c12-4ce8-ae34-0454cac5b68c,USR-0001,2024-01-29 15:28:00,fingerprint,0.7779,DEV-0016,New York,1,success,166,False,,15,0,0,0.8116689655172413,0.05242699253513872,-0.644114107720521,40.7128,-74.006,New York,40.7128,-74.006,1381.0,0.0,0.0,0,0.0,7.231287004327616,0.1893914202453567,0,0,0,0,0,0,0,0,0,0,0,0,none
24933b83-7577-40a9-a491-f0b2ea1fca65,USR-0001,2024-01-29 20:51:00,voice,0.8252,DEV-0016,New York,1,success,168,False,,20,0,0,0.8116689655172413,0.05242699253513872,0.25809289887627385,40.7128,-74.006,New York,40.7128,-74.006,323.0,0.0,0.0,0,0.0,5.780743515792329,0.18166817972473526,0,0,0,0,0,0,0,0,0,0,0,0,none
4b0dbb41-8d52-48f1-942c-3fe860e7a113,USR-0001,2024-01-30 17:41:00,fingerprint,0.8694,DEV-0039,New York,1,success,131,False,,17,1,0,0.8116689655172413,0.05242699253513872,1.1011700593747566,40.7128,-74.006,New York,40.7128,-74.006,1250.0,0.0,0.0,0,0.0,7.1316985104669115,0.16395442890204787,0,0,0,0,0,0,0,0,0,0,0,0,none
885f6e66-c2b6-42c5-ba5d-310011b7e948,USR-0002,2024-01-02 16:30:00,face,0.773,DEV-0004,New York,1,success,167,False,,16,1,0,0.8177888888888889,0.05715042454471377,-0.7837017702965026,40.7128,-74.006,,,,,,0.0,0,0.0,10.673618922112436,0.11073518005865168,0,0,0,0,0,0,0,0,0,0,0,0,none
f4188f3f-8a14-4e62-a95b-4715c333e861,USR-0002,2024-01-04 07:41:00,fingerprint,0.8675,DEV-0006,New York,1,success,143,False,,7,3,0,0.8177888888888889,0.05715042454471377,0.8698292533630753,40.7128,-74.006,New York,40.7128,-74.006,2351.0,0.0,0.0,0,0.0,7.763021309018518,0.14720346711252713,0,0,0,0,0,0,0,0,0,0,0,0,none
9b49bd26-df57-459a-8715-a10343dac043,USR-0002,2024-01-04 21:36:00,face,0.7236,DEV-0038,New York,1,success,187,False,,21,3,0,0.8177888888888889,0.05715042454471377,-1.6480873001248955,40.7128,-74.006,New York,40.7128,-74.006,835.0,0.0,0.0,0,0.0,6.728628613084702,0.12781023582702067,0,0,0,0,0,0,0,0,0,0,0,0,none
a013ac6e-deda-4e16-9b3d-bd5ce9a1fa6f,USR-0002,2024-01-07 10:34:00,keystroke_dynamics,0.8085,DEV-0009,New York,1,success,192,False,,10,6,0,0.8177888888888889,0.05715042454471377,-0.1625340312497835,40.7128,-74.006,New York,40.7128,-74.006,3658.0,0.0,0.0,0,0.0,8.204945165019208,0.18176340888439296,0,0,0,0,0,0,0,0,0,0,0,0,none
14296c07-f26b-4776-913e-4de2e0c53cb8,USR-0002,2024-01-07 11:13:00,fingerprint,0.7563,DEV-0038,New York,1,success,198,False,,11,6,0,0.8177888888888889,0.05715042454471377,-1.0759130728903123,40.7128,-74.006,New York,40.7128,-74.006,39.0,0.0,0.0,0,0.0,3.6888794541139363,0.14502825834631067,0,0,0,0,0,0,0,0,0,0,0,0,none
66245bfa-4fcc-439a-b683-d2e6337ea2df,USR-0002,2024-01-07 17:45:00,voice,0.8513,DEV-0016,New York,1,success,191,False,,17,6,0,0.8177888888888889,0.05715042454471377,0.5863667921642888,40.7128,-74.006,New York,40.7128,-74.006,392.0,0.0,0.0,0,0.0,5.973809611869261,0.18905923276207193,0,0,0,0,0,0,0,0,0,0,0,0,none
5f987c71-a65e-488e-abf3-ad39fec21bbe,USR-0002,2024-01-09 13:08:00,voice,0.835,DEV-0030,New York,1,success,193,False,,13,1,0,0.8177888888888889,0.05715042454471377,0.30115456268649954,40.7128,-74.006,New York,40.7128,-74.006,2603.0,0.0,0.0,0,0.0,7.86480400332846,0.18995519414651674,0,0,0,0,0,0,0,0,0,0,0,0,none
7394988f-847f-49b4-a64d-1bcb702753a1,USR-0002,2024-01-11 21:48:00,fingerprint,0.7792,DEV-0001,New York,1,success,189,False,,21,3,0,0.8177888888888889,0.05715042454471377,-0.6752161369982026,40.7128,-74.006,New York,40.7128,-74.006,3400.0,0.0,0.0,0,0.0,8.131824785007195,0.14843396156690059,0,0,0,0,0,0,0,0,0,0,0,0,none
0f1259e0-a18f-46b6-b535-106e122c9a56,USR-0002,2024-01-12 11:10:00,keystroke_dynamics,0.7615,DEV-0035,New York,1,success,211,False,,11,4,0,0.8177888888888889,0.05715042454471377,-0.9849251223820608,40.7128,-74.006,New York,40.7128,-74.006,802.0,0.0,0.0,0,0.0,6.688354713946762,0.1746492827671608,0,0,0,0,0,0,0,0,0,0,0,0,none
ce88cb2d-d4e8-4839-bc3e-058be0f3eab0,USR-0002,2024-01-13 11:59:00,keystroke_dynamics,0.826,DEV-0019,New York,1,success,159,False,,11,5,0,0.8177888888888889,0.05715042454471377,0.14367541757606347,40.7128,-74.006,New York,40.7128,-74.006,1489.0,0.0,0.0,0,0.0,7.306531398939505,0.19301955985427294,0,0,0,0,0,0,0,0,0,0,0,0,none
c44ba50d-cb6c-4a6e-bb95-8291f3dd69d1,USR-0002,2024-01-14 02:56:00,face,0.8552,DEV-0026,New York,1,success,267,True,off_hours,2,6,1,0.8177888888888889,0.05715042454471377,0.654607755045478,40.7128,-74.006,New York,40.7128,-74.006,897.0,0.0,0.0,0,0.0,6.8001700683022,-0.05584408434171462,1,0,0,1,0,1,0,0,1,0,0,1,isolation_forest
